Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Chandur Bazar,20003791,105 Villages RRWSS,Krishnapur,1029,1,1.74,1.09,1.69,1.48,1.62,1.53,179.79,169.1,105.93,164.15,143.83,157.76,148.69,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Chandur Bazar,20003791,105 Villages RRWSS,Lasanapur,0,1,1.66,0.92,1.76,1.08,1.91,2.05,0,0,0,0,0,0,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Amravati,Amravati,Achalpur,Chandur Bazar,7945938,83 Village RRWS Scheme MJP RR (C 39),Khel Sakharam (Kurha),119,1,9.88,14.75,14.04,10.6,8.31,17.51,16.81,8302.52,12390.76,11795.69,8907.56,6979.35,14711.53,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,7,7,0
Amravati,Amravati,Amravati,Achalpur,Chandur Bazar,7945938,83 Village RRWS Scheme MJP RR (C 39),Khel Choudhar,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,1,6
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Selora,1555,1,0.96,0.99,0.65,1.08,0.96,0.85,69.45,61.74,63.67,41.55,69.45,61.54,54.66,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,7,7,0
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Sayat,2238,5,0,0,2.15,0.86,0.37,0,146.11,0,0,96.21,38.43,16.75,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,2,5
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Saur,3880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,3,5,2
Amravati,Amravati,Amravati,Achalpur,Chandur Bazar,7945938,83 Village RRWS Scheme MJP RR (C 39),Kondwardha,235,1,0.81,0.67,0.91,0.9,1.22,1.32,736.17,344.68,285.11,388.25,382.98,519.53,561.7,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,7,7,0
Amravati,Amravati,Amravati,Achalpur,Achalpur,7945938,83 Village RRWS Scheme MJP RR (C 39),Kolha,419,2,3.62,1.87,2.41,2.66,4.08,3.82,787.59,864.71,446.3,576.15,634.84,974.56,911.69,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Akola,Buldhana,Khamgaon,Nandura,20028083,Wadali & 8 Villages RRWSS,Wasadi,792,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Akola,Buldhana,Khamgaon,Nandura,20028083,Wadali & 8 Villages RRWSS,Wadali,1192,2,4.45,1.32,1.7,2.09,1.38,1.84,464.93,373.1,110.57,142.84,175.58,115.57,154.32,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,7,7,0
Amravati,Akola,Buldhana,Khamgaon,Nandura,20028083,Wadali & 8 Villages RRWSS,Muramba,596,2,0.32,0,0.81,0.26,0.21,0.33,59.68,53.04,0,136.64,43.37,35.76,55.99,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Akola,Buldhana,Khamgaon,Nandura,20028083,Wadali & 8 Villages RRWSS,Khatkhed,581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,4,1,3
Amravati,Akola,Buldhana,Khamgaon,Nandura,20028083,Wadali & 8 Villages RRWSS,Pimpalkuta Dhande,912,2,0.15,0,2.07,0.86,0,1.63,132.18,15.9,0,227.3,93.93,0,179.23,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,7,7,0
Amravati,Akola,Buldhana,Khamgaon,Nandura,20028083,Wadali & 8 Villages RRWSS,Barafgaon,480,3,0.55,0.14,1.36,0,0.6,0.55,141.17,114.35,28.33,282.31,0,125.1,114.41,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,3,1,4
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Shirajgaon,1491,6,6.88,4.29,7.45,4.57,7.52,7.77,539.24,461.44,287.73,499.84,306.51,504.34,521.13,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,2,1,5
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Shirala,10390,6,3.18,0,7.15,0,2.64,1.98,19.35,30.61,0,68.82,0,25.41,19.06,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Talwel,4024,6,3.47,2.6,3.33,2.58,3.61,3.65,93.19,86.23,64.61,82.68,64.12,89.63,90.66,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,6,2,1
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Tarkheda,3773,3,3.81,1.65,4.13,1.7,3.92,3.47,97.01,100.98,43.73,109.35,45.06,104,91.97,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,0,0,7
Amravati,Amravati,Amravati W.M,W.M.Amravati - 2,Amravati,20003791,105 Villages RRWSS,Takarkheda,1961,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,2,0,5
Amravati,Akola,Akola,Akola,Akola,20028565,"Akot 84 VRRWSS Tq. Akola, Akot & Telhara Dist. Akola",Warur,2400,1,5.02,0,0,0,6.22,7.97,325.3,209.17,0,0,0,259.17,332.03,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,14-Apr,15-Apr,16-Apr,17-Apr,18-Apr,19-Apr,20-Apr,7,7,0
